exercice,code_produit,sous-branche,date_survenance,log_règlement
2017,IN,Incendie,2016,15.373655176010823
2018,IN,Incendie,2017,15.36797771283224
2019,IN,Incendie,2017,15.367599614896152
2020,IN,Incendie,2019,15.365645287596694
2014,IN,Incendie,2010,15.356386223322279
2023,IN,Incendie,2013,15.354691979451953
2023,IN,Incendie,2020,15.354138622065445
2016,IN,Incendie,2015,15.347219020912153
2017,IN,Incendie,2017,15.34500561390621
2020,IN,Incendie,2016,15.338182183371746
2018,RG,Responsabilité Civile,2015,14.637796937070746
2019,RG,Responsabilité Civile,2015,14.637344665651842
2020,IN,Incendie,2016,15.337019738949596
2022,IN,Incendie,2018,15.336880246415372
2021,RG,Responsabilité Civile,2020,14.636787066234747
2016,RG,Responsabilité Civile,2014,14.626440774180603
2019,IN,Incendie,2018,15.335287421763594
2014,IN,Incendie,2012,15.325538375817818
2018,IN,Incendie,2017,15.324728154582127
2022,IN,Incendie,2021,15.32183742278914
2017,RG,Responsabilité Civile,2016,14.621986423831222
2016,RG,Responsabilité Civile,2009,14.613017753848462
2014,IN,Incendie,2013,15.320314677280411
2019,IM,Incendie,2019,15.318830823744754
2017,RG,Responsabilité Civile,2012,14.609542279938156
2017,IN,Incendie,2017,15.315388199211299
2022,IN,Incendie,2020,15.315263810199738
2023,IN,Incendie,2022,15.314921139857892
2020,IN,Incendie,2019,15.311663245906937
2023,IN,Incendie,2021,15.305263627452394
2018,RG,Responsabilité Civile,2016,14.603967918328545
2015,IN,Incendie,2014,15.29907023182443
2020,IN,Incendie,2019,15.298771181372036
2020,IN,Incendie,2011,15.29711509888849
2023,IN,Incendie,2008,15.29622951141709
2019,IN,Incendie,2018,15.293008496509334
2022,IN,Incendie,2018,15.289416256894636
2020,IN,Incendie,2020,15.288380701216129
2022,IN,Incendie,2018,15.281326974318663
2017,IN,Incendie,2016,15.278583714447874
2020,IN,Incendie,2019,15.27108103445378
2021,IM,Incendie,2021,15.263633897724626
2018,IN,Incendie,2016,15.262579708448419
2021,IN,Incendie,2016,15.259807989989765
2016,IN,Incendie,2011,15.257182661246684
2018,IN,Incendie,2017,15.255951914540816
2018,IM,Incendie,2018,15.255063655724065
2023,IM,Incendie,2022,15.250666509274126
2022,IN,Incendie,2016,15.249880542315728
2016,IN,Incendie,2013,15.247892546593693
2016,IN,Incendie,2013,15.247781836927237
2020,IN,Incendie,2018,15.246210484935773
2023,RG,Responsabilité Civile,2022,14.600986204708136
2015,IN,Incendie,2015,15.244464879509799
2015,IN,Incendie,2015,15.24080058047289
2016,IN,Incendie,2015,15.239845623801255
2023,IN,Incendie,2022,15.236829340106036
2022,IM,Incendie,2021,15.232576577750919
2021,IN,Incendie,2017,15.230392375936077
2017,IN,Incendie,2016,15.2301318949779
2021,IN,Incendie,2021,15.228943902720907
2016,IN,Incendie,2012,15.22640076113876
2018,IN,Incendie,2015,15.22173458487924
2017,IN,Incendie,2012,15.217111079860477
2017,IN,Incendie,2015,15.216693531577915
2020,IN,Incendie,2019,15.211729804069035
2019,IM,Incendie,2018,15.211606724056425
2019,IM,Incendie,2018,15.211606724056425
2019,IM,Incendie,2018,15.211606724056425
2018,IN,Incendie,2017,15.20967387746286
2017,IN,Incendie,2017,15.207664624925417
2020,IN,Incendie,2020,15.206727159955701
2023,RG,Responsabilité Civile,2021,14.596210635532081
2016,IN,Incendie,2015,15.201189692371015
2017,IN,Incendie,2016,15.198298779754877
2021,IN,Incendie,2017,15.196580721697332
2014,RG,Responsabilité Civile,2009,14.589104364611728
2017,RG,Responsabilité Civile,2015,14.585618779660347
2023,IN,Incendie,2022,15.191273406877826
2023,IM,Incendie,2021,15.190981878205358
2020,IM,Incendie,2019,15.189533626306446
2023,IM,Incendie,2021,15.189226136877304
2023,RG,Responsabilité Civile,2019,14.584427931993753
2020,IN,Incendie,2019,15.186891946418708
2019,IN,Incendie,2019,15.185461825295139
2022,IN,Incendie,2017,15.178715395859133
2017,IN,Incendie,2016,15.172408152164188
2014,IN,Incendie,2010,15.165865280713145
2020,IN,Incendie,2019,15.162777869976791
2023,IM,Incendie,2022,15.154835552506258
2020,IN,Incendie,2018,15.151357303851281
2016,IN,Incendie,2015,15.150511624696614
2015,IN,Incendie,2014,15.150281203414828
2016,RG,Responsabilité Civile,2013,14.5809249103012
2021,IN,Incendie,2020,15.14858464030682
2015,IN,Incendie,2011,15.14777475921044
2021,IN,Incendie,2021,15.147069356884948
2018,IN,Incendie,2017,15.146339142513407
2018,IN,Incendie,2016,15.143094652625926
2016,IN,Incendie,2016,15.141456009255686
2023,IM,Incendie,2022,15.137266397946593
2014,RG,Responsabilité Civile,2013,14.576127088708411
2019,IN,Incendie,2012,15.128722261884603
2018,IN,Incendie,2013,15.12036284108186
2015,IN,Incendie,2014,15.11896664077516
2023,IN,Incendie,2022,15.1188186993598
2018,IN,Incendie,2017,15.113588270592016
2021,IN,Incendie,2017,15.110237725558674
2018,IN,Incendie,2017,15.107553468628081
2021,IN,Incendie,2021,15.105276738818342
2017,IN,Incendie,2016,15.104868449086526
2022,IN,Incendie,2020,15.103718739505382
2017,IN,Incendie,2017,15.099737314726923
2022,IM,Incendie,2021,15.094123336834134
2014,IN,Incendie,2013,15.091145960882248
2022,IN,Incendie,2020,15.085380638963743
2022,RG,Responsabilité Civile,2017,14.573022182011156
2020,IM,Incendie,2020,15.081585344037558
2014,IN,Incendie,2013,15.08146508823589
2018,IN,Incendie,2016,15.0756782721092
2021,IM,Incendie,2020,15.07156849494108
2019,RG,Responsabilité Civile,2016,14.570049125124918
2021,IN,Incendie,2021,15.07126903543944
2023,IN,Incendie,2021,15.07032342398334
2017,RG,Responsabilité Civile,2014,14.569796110701276
2017,RG,Responsabilité Civile,2014,14.568935476654053
2021,IN,Incendie,2012,15.069138018393074
2018,RG,Responsabilité Civile,2016,14.564981359577162
2020,IM,Incendie,2020,15.068771428200282
2020,RG,Responsabilité Civile,2015,14.564798440226362
2023,RG,Responsabilité Civile,2019,14.562177614238768
2021,RG,Responsabilité Civile,2017,14.562002955527921
2019,RG,Responsabilité Civile,2016,14.561552799398626
2014,IN,Incendie,2009,15.067428323662082
2023,IN,Incendie,2019,15.06541229417861
2022,IM,Incendie,2021,15.059895672901472
2017,IN,Incendie,2016,15.059278913077291
2016,RG,Responsabilité Civile,2013,14.561430438052138
2023,IN,Incendie,2023,15.058634361475068
2017,RG,Responsabilité Civile,2016,14.555554177393905
2021,IN,Incendie,2020,15.055760573550725
2015,IN,Incendie,2014,15.055150697552033
2015,IN,Incendie,2014,15.054464331185455
2022,IM,Incendie,2021,15.05415276179528
2022,IM,Incendie,2021,15.050845392108162
2023,IN,Incendie,2021,15.049863997608206
2023,IN,Incendie,2021,15.049863997608206
2023,IN,Incendie,2023,15.048836473475887
2016,RG,Responsabilité Civile,2013,14.551900640282376
2022,RG,Responsabilité Civile,2020,14.54402488236151
2018,IN,Incendie,2018,15.044880019665804
2014,IN,Incendie,2014,15.039397012834845
2016,RG,Responsabilité Civile,2005,14.538992938320293
2020,RG,Responsabilité Civile,2015,14.52354635101797
2015,RG,Responsabilité Civile,2004,14.516973070127934
2020,PE,Incendie,2018,15.039177098363838
2019,IN,Incendie,2018,15.036672872485497
2014,IN,Incendie,2010,15.034491809967971
2021,IN,Incendie,2017,15.033716443714253
2022,IM,Incendie,2021,15.030156204346515
2015,IN,Incendie,2013,15.029290156109758
2023,IM,Incendie,2022,15.02902767013313
2017,IN,Incendie,2016,15.02752974911844
2023,RG,Responsabilité Civile,2020,14.514222227996632
2014,RG,Responsabilité Civile,2013,14.512151627778476
2023,IM,Incendie,2020,15.026029214377528
2023,IN,Incendie,2022,15.0235226931976
2019,IN,Incendie,2019,15.013040185536054
2022,IM,Incendie,2021,15.008735813743446
2019,IN,Incendie,2017,15.00676279788083
2015,RG,Responsabilité Civile,2013,14.511653247504018
2021,RG,Responsabilité Civile,2019,14.511261306298318
2016,IN,Incendie,2016,15.00592033384658
2018,IN,Incendie,2017,15.00413505024581
2016,RG,Responsabilité Civile,2013,14.510156614647956
2014,RG,Responsabilité Civile,2010,14.510056759437926
2019,IN,Incendie,2019,15.003602498257683
2014,IN,Incendie,2012,15.003049055826786
2020,RG,Responsabilité Civile,2019,14.509032668229292
2021,IN,Incendie,2019,14.99999609898158
2022,IM,Incendie,2021,14.997851062163097
2022,IM,Incendie,2019,14.990213438049398
2016,IN,Incendie,2015,14.99000185196157
2021,RG,Responsabilité Civile,2020,14.50865774852422
2019,IN,Incendie,2019,14.981469920091994
2018,IN,Incendie,2018,14.980303768291526
2023,IN,Incendie,2020,14.976314866888831
2021,RG,Responsabilité Civile,2019,14.508657738524219
2021,IN,Incendie,2020,14.975531474761027
2022,RG,Responsabilité Civile,2016,14.508657738524219
2023,IM,Incendie,2022,14.975014334797612
2014,RG,Responsabilité Civile,2010,14.508657738524219
2019,IN,Incendie,2019,14.970724053594743
2015,RG,Responsabilité Civile,2014,14.508657738524219
2014,RG,Responsabilité Civile,2011,14.508657738524219
2021,RG,Responsabilité Civile,2017,14.508657738524219
2016,IN,Incendie,2016,14.970322949587247
2020,RG,Responsabilité Civile,2015,14.508657738524219
2016,RG,Responsabilité Civile,2015,14.508657738524219
2018,IN,Incendie,2017,14.969993749763798
2022,IM,Incendie,2021,14.96995167325916
2017,IN,Incendie,2016,14.9627636028156
2020,IM,Incendie,2019,14.961998793032071
2020,RG,Responsabilité Civile,2020,14.508657738524219
2017,IN,Incendie,2015,14.960905641828612
2022,IN,Incendie,2019,14.958777487172815
2017,IN,Incendie,2017,14.950133284155417
2015,IN,Incendie,2015,14.949749152508488
2020,IN,Incendie,2019,14.94576628034434
2021,IM,Incendie,2020,14.944763151218023
2022,IN,Incendie,2021,14.944005221114253
2022,IM,Incendie,2018,14.943951728903889
2017,RG,Responsabilité Civile,2013,14.508657738524219
2018,IN,Incendie,2015,14.942026234123256
2020,IN,Incendie,2019,14.926558535268514
2020,IN,Incendie,2019,14.926503298256367
2022,IM,Incendie,2021,14.925062786670718
2019,RG,Responsabilité Civile,2018,14.508657738524219
2019,IN,Incendie,2018,14.923151779531441
2015,IN,Incendie,2015,14.923045867805396
2017,IN,Incendie,2016,14.921576671065774
2020,IN,Incendie,2019,14.91823703839365
2016,IN,Incendie,2014,14.914649121458824
2022,IN,Incendie,2020,14.914122846632385
2017,RG,Responsabilité Civile,2014,14.508657738524219
2023,IN,Incendie,2023,14.914122846632385
2021,IN,Incendie,2021,14.912454789531687
2021,IN,Incendie,2019,14.90632586233016
2022,IM,Incendie,2021,14.90588904170528
2019,RG,Responsabilité Civile,2017,14.508657738524219
2015,IN,Incendie,2013,14.904948692476134
2021,RG,Responsabilité Civile,2019,14.508657738524219
2016,IN,Incendie,2015,14.901533080398954
2020,IM,Incendie,2020,14.89910485907004
2016,IN,Incendie,2015,14.896422125782328
2020,IM,Incendie,2019,14.894187960590402
2022,IN,Incendie,2018,14.893204434279514
2014,IN,Incendie,2012,14.892930295839916
2014,IN,Incendie,2011,14.892457069550073
2022,IM,Incendie,2021,14.891365859509767
2014,RG,Responsabilité Civile,2013,14.508657738524219
2016,IN,Incendie,2015,14.890878716151773
2014,IN,Incendie,2012,14.888778693001905
2022,IM,Incendie,2021,14.882288123112366
2022,IN,Incendie,2021,14.878197151207527
2022,IN,Incendie,2019,14.877020688821782
2016,MI,Incendie,2014,14.873300852112129
2018,RG,Responsabilité Civile,2015,14.50865772352422
2014,IN,Incendie,2009,14.86751600976832
2020,IM,Incendie,2020,14.866912433998161
2016,IN,Incendie,2014,14.86336921712586
2022,IM,Incendie,2021,14.860018587639184
2017,RG,Responsabilité Civile,2016,14.508657543524201
2017,RG,Responsabilité Civile,2014,14.508657333524138
2022,RG,Responsabilité Civile,2017,14.492773753311367
2016,IN,Incendie,2016,14.859061873976943
2014,IN,Incendie,2011,14.843875867652697
2017,IN,Incendie,2017,14.84321743311661
2019,IN,Incendie,2016,14.84212308755804
2022,IN,Incendie,2021,14.841552153797549
2022,RG,Responsabilité Civile,2019,14.482030355471977
2018,IN,Incendie,2017,14.836491002157995
2022,IN,Incendie,2021,14.834900766873858
2021,IN,Incendie,2021,14.832920687054193
2014,IN,Incendie,2011,14.832798402886004
2022,IM,Incendie,2021,14.829290911115686
2016,IN,Incendie,2015,14.826826338087525
2023,IN,Incendie,2022,14.826238736194409
2020,IM,Incendie,2018,14.823528998430687
2022,IM,Incendie,2021,14.819812167161142
2023,IN,Incendie,2020,14.817684484002406
2023,IN,Incendie,2017,14.815407995841236
2020,IN,Incendie,2019,14.811800304249736
2015,IN,Incendie,2013,14.811432836073608
2022,IN,Incendie,2021,14.809250989339386
2023,IN,Incendie,2023,14.808762330974558
2020,IN,Incendie,2020,14.808762330974558
2020,IN,Incendie,2019,14.807854333684572
2022,IN,Incendie,2018,14.806127299363133
2020,IN,Incendie,2017,14.80533340336025
2021,IN,Incendie,2021,14.804865860695434
2020,IN,Incendie,2018,14.803794504324735
2014,RG,Responsabilité Civile,2010,14.480812122940018
2017,RG,Responsabilité Civile,2015,14.465239146594199
2020,IN,Incendie,2017,14.80357215193392
2023,IN,Incendie,2023,14.802021328048196
2014,IN,Incendie,2013,14.801700417218097
2023,IM,Incendie,2021,14.799174660241146
2023,IN,Incendie,2022,14.798688437043342
2019,IN,Incendie,2018,14.797681722709578
2021,IN,Incendie,2017,14.797008337462364
2015,IN,Incendie,2015,14.796572300198287
2022,IM,Incendie,2021,14.796416076817687
2022,IN,Incendie,2020,14.794250918257951
2023,IM,Incendie,2020,14.793460670225157
2017,IN,Incendie,2016,14.791821282786016
2022,IN,Incendie,2020,14.790792073196828
2017,IN,Incendie,2016,14.790332793669814
2017,IN,Incendie,2017,14.790070197962406
2023,IM,Incendie,2022,14.788027361849444
2022,IN,Incendie,2021,14.787392344011698
2021,IN,Incendie,2021,14.787277638243616
2022,IM,Incendie,2022,14.786695684275056
2022,IN,Incendie,2020,14.785341488045917
2023,RG,Responsabilité Civile,2019,14.463363780497241
2023,IM,Incendie,2022,14.783827355683385
2022,IN,Incendie,2022,14.781752866925748
2017,IN,Incendie,2016,14.778832280903138
2023,IM,Incendie,2023,14.777222643073843
2020,IN,Incendie,2019,14.776834783692543
2022,IN,Incendie,2022,14.77290712503211
2022,RG,Responsabilité Civile,2014,14.460129082158641
2023,IN,Incendie,2023,14.772583544689073
2023,RG,Responsabilité Civile,2022,14.458842288428759
2023,RG,Responsabilité Civile,2021,14.457916712660962
2019,IN,Incendie,2019,14.772116622907445
2014,IN,Incendie,2010,14.77102200299171
2016,IN,Incendie,2016,14.766854075390023
2022,IN,Incendie,2021,14.763288007214
2022,IM,Incendie,2022,14.763067371712427
2020,IM,Incendie,2019,14.757434786487808
2018,IN,Incendie,2017,14.756991047124579
2018,IN,Incendie,2017,14.753954094479562
2016,IN,Incendie,2015,14.752999401816309
2020,IN,Incendie,2019,14.751431353226707
2021,IN,Incendie,2019,14.751394663870123
2016,IN,Incendie,2016,14.750014419257788
2015,RG,Responsabilité Civile,2014,14.457364444136669
2018,IN,Incendie,2018,14.748685950281676
2018,RG,Responsabilité Civile,2015,14.448775028922842
2021,IN,Incendie,2017,14.739372555334747
2018,IN,Incendie,2018,14.738911154741512
2015,RG,Responsabilité Civile,2013,14.443767155420106
2021,IM,Incendie,2019,14.738841934230921
2019,IN,Incendie,2018,14.73842859664697
2014,IN,Incendie,2012,14.736788831349468
2015,RG,Responsabilité Civile,2013,14.442085085943338
2019,IN,Incendie,2018,14.735385905420376
2019,IN,Incendie,2018,14.733288215815875
2022,IN,Incendie,2020,14.73180128983843
2023,RG,Responsabilité Civile,2019,14.441641622682095
2022,IN,Incendie,2021,14.725728081184034
2015,RG,Responsabilité Civile,2014,14.439934473547309
2022,IN,Incendie,2022,14.724413269502092
2022,IN,Incendie,2020,14.720476667679414
2014,IN,Incendie,2014,14.71633129209302
2018,IM,Incendie,2018,14.710291606350546
2018,RG,Responsabilité Civile,2017,14.439307660389426
2014,IN,Incendie,2013,14.708334170324576
2022,IM,Incendie,2021,14.707508597269385
2016,IN,Incendie,2015,14.705267358059888
2022,IN,Incendie,2021,14.703606152463166
2022,IM,Incendie,2021,14.695344752827815
2023,RG,Responsabilité Civile,2021,14.435011198355921
2018,IN,Incendie,2017,14.692937601584173
2022,IM,Incendie,2021,14.692228514718606
2019,IN,Incendie,2019,14.689259901340497
2023,IN,Incendie,2021,14.687183600775283
2015,IN,Incendie,2015,14.686134243654974
2019,IM,Incendie,2017,14.684976321805518
2018,IN,Incendie,2018,14.683557240721022
2017,IN,Incendie,2017,14.681948893700326
2021,IN,Incendie,2020,14.681843372911068
2014,IN,Incendie,2012,14.67965703137837
2021,IM,Incendie,2020,14.675375638991504
2023,IN,Incendie,2009,14.675362993122484
2018,IN,Incendie,2018,14.674172177001793
2021,IN,Incendie,2021,14.670731744308116
2023,IN,Incendie,2021,14.67018329979511
2015,IN,Incendie,2011,14.662215359669794
2014,RG,Responsabilité Civile,2012,14.43493046312706
2019,IN,Incendie,2018,14.655783803414513
2014,IN,Incendie,2012,14.653277428134162
2014,RG,Responsabilité Civile,2013,14.430696197054507
2020,RG,Responsabilité Civile,2013,14.419826524817603
2023,IM,Incendie,2022,14.649861879561195
2021,IN,Incendie,2021,14.648470301357271
2020,IN,Incendie,2019,14.648419680899378
2022,IM,Incendie,2021,14.64776729422842
2018,RG,Responsabilité Civile,2014,14.418836931506483
2014,IN,Incendie,2014,14.646005464675335
2022,IN,Incendie,2021,14.645519828213935
2016,IN,Incendie,2013,14.642188131148242
2014,RG,Responsabilité Civile,2010,14.417912125217475
2014,RG,Responsabilité Civile,2009,14.415242729249218
2022,IN,Incendie,2021,14.641908682451682
2016,IN,Incendie,2015,14.640179300291116
2023,IN,Incendie,2022,14.638209696817489
2020,IN,Incendie,2019,14.637849868903034
2018,IN,Incendie,2018,14.634323812340236
2021,IN,Incendie,2020,14.632055621381841
2020,IN,Incendie,2018,14.631954434867557
2016,RG,Responsabilité Civile,2015,14.406017707877913
2019,RG,Responsabilité Civile,2013,14.403297222866392
2023,IM,Incendie,2021,14.631759935658202
2017,IN,Incendie,2014,14.630823259271194
2020,IN,Incendie,2017,14.626440774180603
2018,IN,Incendie,2012,14.62588506424688
2020,RG,Responsabilité Civile,2018,14.392123922268269
2023,IN,Incendie,2022,14.624967209016543
2021,IN,Incendie,2021,14.62483571787773
2022,IN,Incendie,2017,14.624305162050181
2020,RG,Responsabilité Civile,2017,14.380784593496106
2018,RG,Responsabilité Civile,2018,14.376839597445777
2020,IN,Incendie,2019,14.623760643614915
2019,RG,Responsabilité Civile,2012,14.366896752642345
2019,IN,Incendie,2018,14.623075116704301
2023,RG,Responsabilité Civile,2022,14.366725442634833
2017,IN,Incendie,2015,14.622253490844225
2023,IM,Incendie,2021,14.618159498878967
2021,IM,Incendie,2020,14.616696447618205
2023,IN,Incendie,2020,14.61472480951303
2016,RG,Responsabilité Civile,2016,14.366633238494801
2020,IM,Incendie,2020,14.609366953635677
2018,RG,Responsabilité Civile,2018,14.364556394549963
2016,IN,Incendie,2015,14.608608633533139
2019,IN,Incendie,2018,14.607877538521207
2022,IN,Incendie,2022,14.59742840039761
